"replication_id","N","simulator","gcm_null_p","gcm_alt_p","gcm_null_reject","gcm_alt_reject","kci_null_p","kci_alt_p","kci_null_reject","kci_alt_reject","rcot_null_p","rcot_alt_p","rcot_null_reject","rcot_alt_reject","pcor_null_p","pcor_alt_p","pcor_null_reject","pcor_alt_reject","ks_Z1_p","ks_Z2_p","ks_Z3_p","ks_Y_p","delta_Z1_mean_abs","delta_Z2_mean_abs","delta_Z3_mean_abs","delta_Z2_mean_abs_tail","delta_Z3_mean_abs_tail","delta_Z2_mean_abs_mid","delta_Z3_mean_abs_mid"
72,1000,"GAUSS",0.806803128135554,0.0010021926130116,FALSE,TRUE,NA,NA,NA,NA,0.537524146543851,0.00645675940492296,FALSE,TRUE,0.80517688773758,0.0535004056378773,FALSE,FALSE,0.380647225799719,0.813560839124353,0.854810618827642,0.507360105638262,NA,NA,NA,NA,NA,NA,NA
73,1000,"GAUSS",0.238822497546049,0.330128340725833,FALSE,FALSE,NA,NA,NA,NA,0.082321269617092,0.0175247423520329,FALSE,TRUE,0.134792273498252,0.291480393669407,FALSE,FALSE,0.231934397862184,0.236355380551409,0.783048867727658,0.683205072914473,NA,NA,NA,NA,NA,NA,NA
74,1000,"GAUSS",0.336492472772299,0.044714326712009,FALSE,TRUE,NA,NA,NA,NA,0.0464433943288356,3.36766669777333e-05,TRUE,TRUE,0.147414320722882,0.583860039187324,FALSE,FALSE,0.394994566409877,0.61023489943693,0.9275901437289,0.230180391413925,NA,NA,NA,NA,NA,NA,NA
75,1000,"GAUSS",0.307678416978496,0.00510400631078855,FALSE,TRUE,NA,NA,NA,NA,0.775471403792973,0.00394811874583578,FALSE,TRUE,0.832291766634596,0.00386916743602915,FALSE,TRUE,0.00674060564684298,0.718967889497559,0.298318123893442,0.0580566344331365,NA,NA,NA,NA,NA,NA,NA
76,1000,"GAUSS",0.17269959322191,0.00119272440016214,FALSE,TRUE,NA,NA,NA,NA,0.640047160709027,0.00161026710971079,FALSE,TRUE,0.164606967475338,0.0345160177001229,FALSE,TRUE,0.888136645816063,0.477489405830682,0.751986477711478,0.744750217925902,NA,NA,NA,NA,NA,NA,NA
77,1000,"GAUSS",0.0252993234685121,0.00113354833935042,TRUE,TRUE,NA,NA,NA,NA,0.0371468720619272,1.53137916014678e-07,TRUE,TRUE,0.191231070235815,0.0235205570364532,FALSE,TRUE,0.838021499127063,0.814916247423082,0.611229295063587,0.97626197752323,NA,NA,NA,NA,NA,NA,NA
78,1000,"GAUSS",0.849447865108852,0.00158316817513283,FALSE,TRUE,NA,NA,NA,NA,0.278503205925065,1.77408652790589e-06,FALSE,TRUE,0.30852510939791,0.0255090479377439,FALSE,TRUE,0.736623856320129,0.313621388381901,0.211181387713168,0.174505019888687,NA,NA,NA,NA,NA,NA,NA
79,1000,"GAUSS",0.396077374288208,0.692861367619795,FALSE,FALSE,NA,NA,NA,NA,0.143509450634028,2.26096882327553e-07,FALSE,TRUE,0.726549905747991,0.408642603146955,FALSE,FALSE,0.329358188008734,0.871822209039788,0.739581950948262,0.450143432681571,NA,NA,NA,NA,NA,NA,NA
80,1000,"GAUSS",0.483044625921792,0.00617661352724405,FALSE,TRUE,NA,NA,NA,NA,0.0582144728074014,0.000210907062254018,FALSE,TRUE,0.561698960572523,0.18483277069057,FALSE,FALSE,0.382819387019927,0.15533391486909,0.33923937807658,0.890128222762093,NA,NA,NA,NA,NA,NA,NA
81,1000,"GAUSS",0.693067846329673,0.0201675910121916,FALSE,TRUE,NA,NA,NA,NA,0.976079380670314,7.87504095267622e-09,FALSE,TRUE,0.421624243616382,0.0834892921935406,FALSE,FALSE,0.844460838369284,0.457007044863076,0.922795757258202,0.352112781023652,NA,NA,NA,NA,NA,NA,NA
82,1000,"GAUSS",0.837557517986438,0.0338022318001785,FALSE,TRUE,NA,NA,NA,NA,0.208187288818305,0.000145403535873667,FALSE,TRUE,0.663078833286404,0.045072271553637,FALSE,TRUE,0.0787731038681775,0.0823007380862145,0.628994522486818,0.302502920107754,NA,NA,NA,NA,NA,NA,NA
83,1000,"GAUSS",0.943283481849297,0.00229609271325027,FALSE,TRUE,NA,NA,NA,NA,0.21031627364946,4.7943254144478e-08,FALSE,TRUE,0.488971605345948,0.00878323741426098,FALSE,TRUE,0.479494580427409,0.792180752472654,0.573716181546179,0.413390111443515,NA,NA,NA,NA,NA,NA,NA
84,1000,"GAUSS",0.603299430758513,0.088059886525887,FALSE,FALSE,NA,NA,NA,NA,0.959680481016319,0.0304304719069038,FALSE,TRUE,0.689930705592781,0.816104866311389,FALSE,FALSE,0.730135255411685,0.123689159400539,0.108058214951759,0.310847990829893,NA,NA,NA,NA,NA,NA,NA
85,1000,"GAUSS",0.122617030561157,0.971298925380199,FALSE,FALSE,NA,NA,NA,NA,0.292680423188774,3.1665931082947e-05,FALSE,TRUE,0.934349520314226,0.87071153843281,FALSE,FALSE,0.926460020335134,0.960627516850086,0.625049933069774,0.685392793083855,NA,NA,NA,NA,NA,NA,NA
86,1000,"GAUSS",0.591897369204833,0.000102749677610198,FALSE,TRUE,NA,NA,NA,NA,0.566068433472106,0.00531381448120316,FALSE,TRUE,0.792201593874894,0.0355873716724298,FALSE,TRUE,0.402300770721393,0.12666923896415,0.106302422195918,0.151895820872739,NA,NA,NA,NA,NA,NA,NA
87,1000,"GAUSS",0.687974178064826,0.00956895217294314,FALSE,TRUE,NA,NA,NA,NA,0.867841349916879,3.01532978252972e-07,FALSE,TRUE,0.594874428603549,0.139331659859785,FALSE,FALSE,0.388723237009854,0.824188328297239,0.367299161374234,0.0952225272837439,NA,NA,NA,NA,NA,NA,NA
88,1000,"GAUSS",0.120316465687161,0.727607121915078,FALSE,FALSE,NA,NA,NA,NA,0.449383112330277,0.00191404717941612,FALSE,TRUE,0.161971373995377,0.692956228173668,FALSE,FALSE,0.769305418536188,0.769544860825305,0.831312116598364,0.503204744403801,NA,NA,NA,NA,NA,NA,NA
89,1000,"GAUSS",0.151282228499979,0.0620913697639843,FALSE,FALSE,NA,NA,NA,NA,0.163062157415312,2.96599746233417e-05,FALSE,TRUE,0.406467604418795,0.00706803888397571,FALSE,TRUE,0.789744276282447,0.517271319434304,0.532880423068418,0.957521140137972,NA,NA,NA,NA,NA,NA,NA
90,1000,"GAUSS",0.99329308671758,4.21270393640136e-07,FALSE,TRUE,NA,NA,NA,NA,0.247806253161071,2.11734307864475e-09,FALSE,TRUE,0.620380669031302,2.5650067599763e-06,FALSE,TRUE,0.80317281905437,0.653122717354939,0.746343140000863,0.782221337999162,NA,NA,NA,NA,NA,NA,NA
91,1000,"GAUSS",0.828345408388801,0.125563061187872,FALSE,FALSE,NA,NA,NA,NA,0.52312252450424,0.000923598995030139,FALSE,TRUE,0.495101818407425,0.284650882490724,FALSE,FALSE,0.127736037118251,0.500659187127936,0.913613335621415,0.0485782566928998,NA,NA,NA,NA,NA,NA,NA
92,1000,"GAUSS",0.766741651455016,8.47389976664522e-09,FALSE,TRUE,NA,NA,NA,NA,0.488285739139516,1.11022302462516e-16,FALSE,TRUE,0.187908050362749,5.83677307043608e-06,FALSE,TRUE,0.746279128985594,0.53067596917362,0.300363551945067,0.206572805750937,NA,NA,NA,NA,NA,NA,NA
93,1000,"GAUSS",0.377454262692389,0.00370581989696274,FALSE,TRUE,NA,NA,NA,NA,0.248378285225736,3.31801641717533e-09,FALSE,TRUE,0.835334038683593,0.138581810045858,FALSE,FALSE,0.578085383704746,0.898381641983235,0.861736127427444,0.401021037941347,NA,NA,NA,NA,NA,NA,NA
94,1000,"GAUSS",0.480036548279736,0.423039381570993,FALSE,FALSE,NA,NA,NA,NA,0.144783090535502,0.00130370595458873,FALSE,TRUE,0.567444535485482,0.26416983982539,FALSE,FALSE,0.508109602130431,0.834890902250434,0.964625293792031,0.344890412769077,NA,NA,NA,NA,NA,NA,NA
95,1000,"GAUSS",0.857446580866419,0.0332032411918485,FALSE,TRUE,NA,NA,NA,NA,0.65617871617825,5.38978847108851e-06,FALSE,TRUE,0.508312321264877,0.0747738809568173,FALSE,FALSE,0.334880017168519,0.311470216918889,0.358461807429808,0.461044297870426,NA,NA,NA,NA,NA,NA,NA
96,1000,"GAUSS",0.0333183275141466,0.000661351175832259,TRUE,TRUE,NA,NA,NA,NA,0.0497872831884536,1.84454673757273e-09,TRUE,TRUE,0.16118415572961,0.0355002959290339,FALSE,TRUE,0.0476501062218431,0.0807040639553146,0.597242296961355,0.0491816805287761,NA,NA,NA,NA,NA,NA,NA
97,1000,"GAUSS",0.29271358458178,0.0265572158453634,FALSE,TRUE,NA,NA,NA,NA,0.613467869626571,0.0105207025903669,FALSE,TRUE,0.089824067194635,0.0531938568373976,FALSE,FALSE,0.157269767131751,0.229632147732939,0.602494605865196,0.397591988407871,NA,NA,NA,NA,NA,NA,NA
98,1000,"GAUSS",0.65817415914047,0.00916221159287968,FALSE,TRUE,NA,NA,NA,NA,0.233563387847945,1.32665671980225e-05,FALSE,TRUE,0.675162396946693,0.0701982307281073,FALSE,FALSE,0.197454557845593,0.760666681417009,0.965387089563802,0.083533214731099,NA,NA,NA,NA,NA,NA,NA
99,1000,"GAUSS",0.357195959705802,0.0185202270541666,FALSE,TRUE,NA,NA,NA,NA,0.321209554605494,2.40490520719838e-06,FALSE,TRUE,0.327441018370595,0.161156476250897,FALSE,FALSE,0.941209033911436,0.819866132652531,0.598075328118957,0.136481066298616,NA,NA,NA,NA,NA,NA,NA
100,1000,"GAUSS",0.238492013473816,0.000234144477274943,FALSE,TRUE,NA,NA,NA,NA,0.152572779810676,5.5780047247822e-11,FALSE,TRUE,0.187477611109153,0.0030204932211543,FALSE,TRUE,0.503703717987793,0.326819809745228,0.500445567514753,0.463392862458625,NA,NA,NA,NA,NA,NA,NA
101,1000,"GAUSS",0.297929526876229,0.0102309416751116,FALSE,TRUE,NA,NA,NA,NA,0.759347999054429,0.000175954279380885,FALSE,TRUE,0.22696288688005,0.00781246885457695,FALSE,TRUE,0.460918826390332,0.319631485636393,0.543120011870865,0.252914646015001,NA,NA,NA,NA,NA,NA,NA
102,1000,"GAUSS",0.820484783221066,6.71022393662676e-05,FALSE,TRUE,NA,NA,NA,NA,0.984976634799455,0.00553996343582464,FALSE,TRUE,0.872489735970674,0.0128680720482413,FALSE,TRUE,0.00410124900572117,0.0286604739849909,0.0798839988387616,0.000887334795058647,NA,NA,NA,NA,NA,NA,NA
103,1000,"GAUSS",0.249398420402194,0.00997059744559613,FALSE,TRUE,NA,NA,NA,NA,0.212604981369432,1.21079613002451e-08,FALSE,TRUE,0.202106882862166,0.0185293582260785,FALSE,TRUE,0.0322609119940289,0.299659339085233,0.240708796234346,0.0724071270616005,NA,NA,NA,NA,NA,NA,NA
104,1000,"GAUSS",0.788923911123562,0.000675413538123113,FALSE,TRUE,NA,NA,NA,NA,0.842929549394501,2.97912179292315e-06,FALSE,TRUE,0.986470832170246,0.00161486081888938,FALSE,TRUE,0.440231347939087,0.446786114972664,0.409571741562638,0.214894643338048,NA,NA,NA,NA,NA,NA,NA
105,1000,"GAUSS",0.0715828449340232,0.00168492154011731,FALSE,TRUE,NA,NA,NA,NA,0.184065441225655,0.000711284897429221,FALSE,TRUE,0.517562250782005,0.0947104218800598,FALSE,FALSE,0.71210619821087,0.391306034319621,0.66777405820373,0.963756959471203,NA,NA,NA,NA,NA,NA,NA
106,1000,"GAUSS",0.545444679834902,0.0188000646965391,FALSE,TRUE,NA,NA,NA,NA,0.826003410658796,0.000616890246611823,FALSE,TRUE,0.819338946557051,0.118040805616743,FALSE,FALSE,0.80528546211057,0.788390060035014,0.513925030750666,0.72208712094714,NA,NA,NA,NA,NA,NA,NA
107,1000,"GAUSS",0.866246252094753,0.0147280783061786,FALSE,TRUE,NA,NA,NA,NA,0.574015957883431,0.000311245729421206,FALSE,TRUE,0.440114754790252,0.108888968868409,FALSE,FALSE,0.747516578957112,0.498897623619115,0.185863615213699,0.802450426960326,NA,NA,NA,NA,NA,NA,NA
108,1000,"GAUSS",0.199361750627068,0.205873694992629,FALSE,FALSE,NA,NA,NA,NA,0.370590331414939,8.55814390399168e-06,FALSE,TRUE,0.156556619144377,0.551650041989354,FALSE,FALSE,0.329836011280138,0.97750553501189,0.705843707679627,0.723437992209137,NA,NA,NA,NA,NA,NA,NA
109,1000,"GAUSS",0.995235178314863,0.0178211380455434,FALSE,TRUE,NA,NA,NA,NA,0.30228129715271,3.32657421409088e-06,FALSE,TRUE,0.684589175377386,0.118213873463844,FALSE,FALSE,0.876223549883649,0.436088227324336,0.558822073085691,0.422277530620942,NA,NA,NA,NA,NA,NA,NA
110,1000,"GAUSS",0.418435664448802,0.0208454710219554,FALSE,TRUE,NA,NA,NA,NA,0.652291606306531,0.00284418479325144,FALSE,TRUE,0.78564165876199,0.054554097069254,FALSE,FALSE,0.986928106808505,0.225394967688383,0.643255827610767,0.15387857677539,NA,NA,NA,NA,NA,NA,NA
111,1000,"GAUSS",0.196192784896003,0.00125827321034442,FALSE,TRUE,NA,NA,NA,NA,0.0827152729477513,5.7803684409441e-05,FALSE,TRUE,0.281421175391492,0.0126112195010622,FALSE,TRUE,0.046958077332677,0.0164557796602728,0.400609110227454,0.104532462005339,NA,NA,NA,NA,NA,NA,NA
112,1000,"GAUSS",0.845226838688012,0.0231937649878016,FALSE,TRUE,NA,NA,NA,NA,0.454672856656527,7.96025972915615e-07,FALSE,TRUE,0.448426188745914,0.199664526131555,FALSE,FALSE,0.646445048838227,0.938727087726083,0.7805317252873,0.389769398432049,NA,NA,NA,NA,NA,NA,NA
113,1000,"GAUSS",0.468751982156598,0.114861988638703,FALSE,FALSE,NA,NA,NA,NA,0.588499640079524,0.00225848916473281,FALSE,TRUE,0.531152698640584,0.103857677065858,FALSE,FALSE,0.805471138586452,0.420529805057612,0.265809961234368,0.966122026121035,NA,NA,NA,NA,NA,NA,NA
114,1000,"GAUSS",0.468382698349668,0.0499986960553231,FALSE,TRUE,NA,NA,NA,NA,0.346199212862336,0.00095224124012061,FALSE,TRUE,0.267047823381041,0.0342786122929849,FALSE,TRUE,0.923349627803025,0.186614672913079,0.0843962810683925,0.268554636347896,NA,NA,NA,NA,NA,NA,NA
115,1000,"GAUSS",0.712622557845622,0.0186414078261592,FALSE,TRUE,NA,NA,NA,NA,0.46477545227043,3.27419202861279e-11,FALSE,TRUE,0.7209492150247,0.0201569460809449,FALSE,TRUE,0.696795907218645,0.553174687981064,0.440953367672826,0.951957761899636,NA,NA,NA,NA,NA,NA,NA
116,1000,"GAUSS",0.044004229133478,0.00287603785708343,TRUE,TRUE,NA,NA,NA,NA,0.265647280393625,2.42135003469812e-06,FALSE,TRUE,0.568177247369576,0.158857836220782,FALSE,FALSE,0.120085342219467,0.357386550938614,0.655896376359483,0.0696475899561312,NA,NA,NA,NA,NA,NA,NA
117,1000,"GAUSS",0.420390883538265,0.156495449581934,FALSE,FALSE,NA,NA,NA,NA,0.705959060993052,3.24737929657815e-07,FALSE,TRUE,0.791185454407832,0.497930680422052,FALSE,FALSE,0.832572961217881,0.139617549872838,0.0729915333421877,0.69842024862976,NA,NA,NA,NA,NA,NA,NA
118,1000,"GAUSS",0.165568753635239,0.19703091790355,FALSE,FALSE,NA,NA,NA,NA,0.0493238241768835,0.000461038752641141,TRUE,TRUE,0.335556892061794,0.512930962645053,FALSE,FALSE,0.0315576774550216,0.00553501120071653,0.00274485815427594,0.106090097451371,NA,NA,NA,NA,NA,NA,NA
119,1000,"GAUSS",0.149427299601842,5.68639215095391e-05,FALSE,TRUE,NA,NA,NA,NA,0.0537026211104245,1.22738132213307e-07,FALSE,TRUE,0.0359582305073145,0.00133916729698609,TRUE,TRUE,0.104254009822039,0.113328366178168,0.157193013382663,0.21630400321965,NA,NA,NA,NA,NA,NA,NA
120,1000,"GAUSS",0.815680051914239,0.0276141884027584,FALSE,TRUE,NA,NA,NA,NA,0.809082374068116,1.99063025264623e-05,FALSE,TRUE,0.724460016224204,0.167843245151655,FALSE,FALSE,0.282588185513694,0.622418358275287,0.889938668410662,0.52391105462565,NA,NA,NA,NA,NA,NA,NA
121,1000,"GAUSS",0.641017201870593,0.0184872378522465,FALSE,TRUE,NA,NA,NA,NA,0.0396588543903027,1.80552336215278e-06,TRUE,TRUE,0.48064936634472,0.503431332452431,FALSE,FALSE,0.660352730852658,0.629897982096632,0.967630465407997,0.77502989041982,NA,NA,NA,NA,NA,NA,NA
122,1000,"GAUSS",0.226213212637544,0.0261137083192772,FALSE,TRUE,NA,NA,NA,NA,0.548753039244606,5.93047191355112e-08,FALSE,TRUE,0.652879535710618,0.0732047715853469,FALSE,FALSE,0.131580735200068,0.0826037796512394,0.378952782064393,0.757784720673264,NA,NA,NA,NA,NA,NA,NA
123,1000,"GAUSS",0.113293856571021,0.872038118802756,FALSE,FALSE,NA,NA,NA,NA,0.550287555663147,0.00306990932594531,FALSE,TRUE,0.117908659248804,0.928830910277683,FALSE,FALSE,0.223685028870923,0.303146385905919,0.172435698303943,0.0488114297884172,NA,NA,NA,NA,NA,NA,NA
124,1000,"GAUSS",0.241149230137009,0.338758978343476,FALSE,FALSE,NA,NA,NA,NA,0.308246809933831,0.00745669264216287,FALSE,TRUE,0.367068218887588,0.797676746130661,FALSE,FALSE,0.238286045452619,0.160557592263611,0.137563245991663,0.386347054299966,NA,NA,NA,NA,NA,NA,NA
125,1000,"GAUSS",0.851483972924512,0.000416481225815108,FALSE,TRUE,NA,NA,NA,NA,0.357360993678083,1.12112791217367e-06,FALSE,TRUE,0.183955235278298,0.00146063674938848,FALSE,TRUE,0.162019495633889,0.380910349456856,0.643749681761529,0.570424385062365,NA,NA,NA,NA,NA,NA,NA
126,1000,"GAUSS",0.123302567177346,0.128057180923686,FALSE,FALSE,NA,NA,NA,NA,0.829251078559043,0.000558858699856724,FALSE,TRUE,0.21156305068448,0.0388584893043843,FALSE,TRUE,0.971591583936324,0.75668831760983,0.831033014180895,0.604055726967846,NA,NA,NA,NA,NA,NA,NA
127,1000,"GAUSS",0.184901899190633,0.0799569910485275,FALSE,FALSE,NA,NA,NA,NA,0.813445494310795,4.64760814167242e-07,FALSE,TRUE,0.526393836919174,0.315819145840799,FALSE,FALSE,0.530849434598281,0.614455921899033,0.761908911979946,0.343887926960625,NA,NA,NA,NA,NA,NA,NA
128,1000,"GAUSS",0.038400731669147,0.586287776057437,TRUE,FALSE,NA,NA,NA,NA,0.561597584898917,0.022896357773517,FALSE,TRUE,0.17545027356989,0.885445707576199,FALSE,FALSE,0.510683006498988,0.757715892495827,0.551348191087938,0.358139074656705,NA,NA,NA,NA,NA,NA,NA
129,1000,"GAUSS",0.786237504634636,0.00078894178989862,FALSE,TRUE,NA,NA,NA,NA,0.170385468389146,1.47881484198198e-05,FALSE,TRUE,0.580325631531499,0.0622515672584443,FALSE,FALSE,0.638278152380257,0.921711210332286,0.981733838306785,0.809835808920453,NA,NA,NA,NA,NA,NA,NA
130,1000,"GAUSS",0.397355542060235,0.44429167117354,FALSE,FALSE,NA,NA,NA,NA,0.933726723378189,1.34959437536608e-06,FALSE,TRUE,0.662652463749648,0.820147192811944,FALSE,FALSE,0.68414666982508,0.765358876494972,0.911021623335672,0.557595171639484,NA,NA,NA,NA,NA,NA,NA
131,1000,"GAUSS",0.861690652897684,0.0221354223996745,FALSE,TRUE,NA,NA,NA,NA,0.700289800426848,0.000192056162243937,FALSE,TRUE,0.642455586347013,0.157346576722857,FALSE,FALSE,0.852725253656464,0.752034032358424,0.89832635491979,0.681379509581805,NA,NA,NA,NA,NA,NA,NA
132,1000,"GAUSS",0.960230312810422,0.00015106386047405,FALSE,TRUE,NA,NA,NA,NA,0.450737141818701,7.81985587394729e-12,FALSE,TRUE,0.271993986906742,0.00384296095620629,FALSE,TRUE,0.774062338783595,0.671818189040882,0.92752647153207,0.27868214511892,NA,NA,NA,NA,NA,NA,NA
133,1000,"GAUSS",0.653535046267357,0.101774349754134,FALSE,FALSE,NA,NA,NA,NA,0.496775199425677,4.52608384104991e-08,FALSE,TRUE,0.103141885509799,0.087524649392627,FALSE,FALSE,0.499862755771396,0.666999456139146,0.658466502136042,0.928703754979908,NA,NA,NA,NA,NA,NA,NA
134,1000,"GAUSS",0.96879767554325,0.0609128586834125,FALSE,FALSE,NA,NA,NA,NA,0.368555949071277,1.8416181361669e-05,FALSE,TRUE,0.890720366586081,0.129417977291769,FALSE,FALSE,0.626143582087861,0.106867598607458,0.582304002282795,0.0629427534836685,NA,NA,NA,NA,NA,NA,NA
135,1000,"GAUSS",0.251608211078417,0.000646844579650797,FALSE,TRUE,NA,NA,NA,NA,0.0506451883053023,0.000231322289694247,FALSE,TRUE,0.429168364967353,0.0173403836201064,FALSE,TRUE,0.437101777766155,0.564364941553013,0.0968369740622481,0.92409637408788,NA,NA,NA,NA,NA,NA,NA
136,1000,"GAUSS",0.131293218775429,4.80592582963392e-07,FALSE,TRUE,NA,NA,NA,NA,0.452123088476111,1.97891802944383e-09,FALSE,TRUE,0.433041646511692,0.0109376243435364,FALSE,TRUE,0.84184289146039,0.947679640214813,0.87327849388092,0.236567167632236,NA,NA,NA,NA,NA,NA,NA
137,1000,"GAUSS",0.0567802896681462,0.46067517941993,FALSE,FALSE,NA,NA,NA,NA,0.10575544317427,0.043426825585121,FALSE,TRUE,0.0184535928389965,0.822504512912204,TRUE,FALSE,0.0931017295870754,0.131533929828912,0.150999113103668,0.391835091361795,NA,NA,NA,NA,NA,NA,NA
138,1000,"GAUSS",0.136084317589551,0.0466081233265739,FALSE,TRUE,NA,NA,NA,NA,0.321905787148694,0.00159100087164088,FALSE,TRUE,0.498243242206706,0.101579830271465,FALSE,FALSE,0.736642051916061,0.115478882478182,0.296624867741208,0.520476357549037,NA,NA,NA,NA,NA,NA,NA
139,1000,"GAUSS",0.809975175908191,0.0910441378311491,FALSE,FALSE,NA,NA,NA,NA,0.664298749853006,4.46296920308953e-07,FALSE,TRUE,0.4666526584828,0.28636844002716,FALSE,FALSE,0.640296130196844,0.404489367966441,0.311621332328585,0.808274196436043,NA,NA,NA,NA,NA,NA,NA
140,1000,"GAUSS",0.87713221358445,0.0892259373722561,FALSE,FALSE,NA,NA,NA,NA,0.0209622545516743,1.12682357568117e-05,TRUE,TRUE,0.781581040286669,0.194538802697973,FALSE,FALSE,0.862765238285001,0.225769124434156,0.815467443420144,0.825051375440911,NA,NA,NA,NA,NA,NA,NA
141,1000,"GAUSS",0.525001344241254,0.00222122855493659,FALSE,TRUE,NA,NA,NA,NA,0.840877751192936,0.0166968127786624,FALSE,TRUE,0.279420814756723,0.0505155589394946,FALSE,FALSE,0.241549240657021,0.616892323779134,0.326571932158747,0.320258618203791,NA,NA,NA,NA,NA,NA,NA
142,1000,"GAUSS",0.93989555962852,0.0106936119524604,FALSE,TRUE,NA,NA,NA,NA,0.984644911137239,0.00187750808401044,FALSE,TRUE,0.867064214820273,0.0254482189179892,FALSE,TRUE,0.640978423084716,0.781736057808045,0.73496771593453,0.436333416420544,NA,NA,NA,NA,NA,NA,NA
143,1000,"GAUSS",0.551112946596787,0.000888532268198434,FALSE,TRUE,NA,NA,NA,NA,0.0460574741650781,3.05333092143201e-10,TRUE,TRUE,0.320454097562238,0.00528857658037771,FALSE,TRUE,0.64746916906167,0.12484616279019,0.557357806636433,0.227179350724923,NA,NA,NA,NA,NA,NA,NA
144,1000,"GAUSS",0.864933567615245,0.00465929018576257,FALSE,TRUE,NA,NA,NA,NA,0.0618626784316789,2.86683721206771e-09,FALSE,TRUE,0.844915605589843,0.0577100217612974,FALSE,FALSE,0.782501601709556,0.319110998646132,0.700922754419642,0.448904475417351,NA,NA,NA,NA,NA,NA,NA
145,1000,"GAUSS",0.374656342920231,0.0771671293215132,FALSE,FALSE,NA,NA,NA,NA,0.698318048930454,0.00406406933921888,FALSE,TRUE,0.227201201457072,0.602708450193391,FALSE,FALSE,0.0223120830750188,0.0967312902314782,0.200613861690086,0.0182238177600941,NA,NA,NA,NA,NA,NA,NA
146,1000,"GAUSS",0.32271212471007,0.00201364301753595,FALSE,TRUE,NA,NA,NA,NA,0.381137863134111,8.3354652069545e-09,FALSE,TRUE,0.380768056845924,0.140855865611622,FALSE,FALSE,0.865809624614968,0.306184658218588,0.366373040806075,0.111503703533808,NA,NA,NA,NA,NA,NA,NA
147,1000,"GAUSS",0.340537528907746,0.00183703932635504,FALSE,TRUE,NA,NA,NA,NA,0.5077408474968,1.43308830580224e-06,FALSE,TRUE,0.462316482546608,0.0025314363527461,FALSE,TRUE,0.116922336419053,0.146336380472464,0.142019726357318,0.450257554862415,NA,NA,NA,NA,NA,NA,NA
148,1000,"GAUSS",0.608876685477176,0.833660175180174,FALSE,FALSE,NA,NA,NA,NA,0.690559766627245,1.41049296908946e-06,FALSE,TRUE,0.595167024693372,0.697331251814358,FALSE,FALSE,0.218150412195978,0.0117670922382827,0.0173024661887797,0.572659146638447,NA,NA,NA,NA,NA,NA,NA
149,1000,"GAUSS",0.865693741272808,0.000252659999957889,FALSE,TRUE,NA,NA,NA,NA,0.635794425767768,1.60889955913568e-07,FALSE,TRUE,0.87495088598349,0.000528701999668818,FALSE,TRUE,0.903462918923579,0.61877976289018,0.511466146301783,0.447745235760675,NA,NA,NA,NA,NA,NA,NA
150,1000,"GAUSS",0.0779188100091158,0.452761942189253,FALSE,FALSE,NA,NA,NA,NA,0.97474039763329,0.0168173585724547,FALSE,TRUE,0.196248715502779,0.874355448318144,FALSE,FALSE,0.88133982434422,0.551233729709824,0.812034107791703,0.831200513730921,NA,NA,NA,NA,NA,NA,NA
151,1000,"GAUSS",0.697315825062692,0.00185374366434993,FALSE,TRUE,NA,NA,NA,NA,0.733133546291576,2.18392902562314e-05,FALSE,TRUE,0.808185509814817,0.0203534039021574,FALSE,TRUE,0.678793122008947,0.571013463070484,0.328730337122595,0.575645517289814,NA,NA,NA,NA,NA,NA,NA
152,1000,"GAUSS",0.279013007592128,0.0386873636232418,FALSE,TRUE,NA,NA,NA,NA,0.138139020140759,0.0924447109069458,FALSE,FALSE,0.963094236940344,0.0228149190115808,FALSE,TRUE,0.529099686193392,0.908360065790628,0.721824385966185,0.723092656869112,NA,NA,NA,NA,NA,NA,NA
153,1000,"GAUSS",0.90992615745768,0.000423472414321975,FALSE,TRUE,NA,NA,NA,NA,0.400311892980919,1.43936092378283e-06,FALSE,TRUE,0.638182965246134,0.027371649773028,FALSE,TRUE,0.36910984779175,0.0285596772646078,0.030675916951748,0.505896078097358,NA,NA,NA,NA,NA,NA,NA
154,1000,"GAUSS",0.339292679369143,0.176580202275939,FALSE,FALSE,NA,NA,NA,NA,0.386578683025566,0.000566214433295187,FALSE,TRUE,0.221566259531116,0.633502386953256,FALSE,FALSE,0.66758336467255,0.965048927634924,0.656810054794304,0.819373890407033,NA,NA,NA,NA,NA,NA,NA
155,1000,"GAUSS",0.318979454485694,0.0297207801661253,FALSE,TRUE,NA,NA,NA,NA,0.315733082750132,3.3136396514033e-05,FALSE,TRUE,0.274358323701447,0.318402565455615,FALSE,FALSE,0.506619620912683,0.544089688290501,0.723907484659833,0.713491541339591,NA,NA,NA,NA,NA,NA,NA
156,1000,"GAUSS",0.405589925562161,0.0625463183246968,FALSE,FALSE,NA,NA,NA,NA,0.688694170907299,2.25399481301736e-08,FALSE,TRUE,0.721544439485761,0.0607882241098445,FALSE,FALSE,0.554089992404505,0.874761786923006,0.705844423746314,0.964964255525214,NA,NA,NA,NA,NA,NA,NA
157,1000,"GAUSS",0.326288326515111,0.032391356544865,FALSE,TRUE,NA,NA,NA,NA,0.698897407149386,2.42981854408075e-05,FALSE,TRUE,0.703375008111835,0.176873224829677,FALSE,FALSE,0.446963333930756,0.159563515076152,0.102303074584209,0.447489004995226,NA,NA,NA,NA,NA,NA,NA
