"replication_id","route","gcm_null_p","gcm_alt_p","gcm_null_reject","gcm_alt_reject","rcot_null_p","rcot_alt_p","rcot_null_reject","rcot_alt_reject","pcor_null_p","pcor_alt_p","pcor_null_reject","pcor_alt_reject"
116,"A",0.044004229133478,0.00287603785708343,TRUE,TRUE,0.456888256980129,3.64507401928726e-07,FALSE,TRUE,0.568177247369576,0.158857836220782,FALSE,FALSE
117,"A",0.420390883538265,0.156495449581934,FALSE,FALSE,0.469939703158934,7.61086749179185e-11,FALSE,TRUE,0.791185454407832,0.497930680422052,FALSE,FALSE
118,"A",0.165568753635239,0.19703091790355,FALSE,FALSE,0.255865511737731,4.48115958784356e-07,FALSE,TRUE,0.335556892061794,0.512930962645053,FALSE,FALSE
119,"A",0.149427299601842,5.68639215095391e-05,FALSE,TRUE,0.204048042210196,1.46540035328435e-07,FALSE,TRUE,0.0359582305073145,0.00133916729698609,TRUE,TRUE
120,"A",0.815680051914239,0.0276141884027584,FALSE,TRUE,0.76496212691019,0.00950067243336927,FALSE,TRUE,0.724460016224204,0.167843245151655,FALSE,FALSE
121,"A",0.641017201870593,0.0184872378522465,FALSE,TRUE,0.480043203979045,8.61459527362607e-05,FALSE,TRUE,0.48064936634472,0.503431332452431,FALSE,FALSE
122,"A",0.226213212637544,0.0261137083192772,FALSE,TRUE,0.43514374046275,0.000357986121401699,FALSE,TRUE,0.652879535710618,0.0732047715853469,FALSE,FALSE
123,"A",0.113293856571021,0.872038118802756,FALSE,FALSE,0.43169169116783,1.36697291774901e-06,FALSE,TRUE,0.117908659248804,0.928830910277683,FALSE,FALSE
124,"A",0.241149230137009,0.338758978343476,FALSE,FALSE,0.419861615579204,4.90859212058936e-05,FALSE,TRUE,0.367068218887588,0.797676746130661,FALSE,FALSE
125,"A",0.851483972924512,0.000416481225815108,FALSE,TRUE,0.603338337304408,3.06578757459652e-05,FALSE,TRUE,0.183955235278298,0.00146063674938848,FALSE,TRUE
126,"A",0.123302567177346,0.128057180923686,FALSE,FALSE,0.911680127895176,0.000348443549051058,FALSE,TRUE,0.21156305068448,0.0388584893043843,FALSE,TRUE
127,"A",0.184901899190633,0.0799569910485275,FALSE,FALSE,0.42538213620313,1.4249691648649e-05,FALSE,TRUE,0.526393836919174,0.315819145840799,FALSE,FALSE
128,"A",0.038400731669147,0.586287776057437,TRUE,FALSE,0.32295381813679,0.00034194079954919,FALSE,TRUE,0.17545027356989,0.885445707576199,FALSE,FALSE
129,"A",0.786237504634636,0.00078894178989862,FALSE,TRUE,0.774739692136903,0.0138204176118319,FALSE,TRUE,0.580325631531499,0.0622515672584443,FALSE,FALSE
130,"A",0.397355542060235,0.44429167117354,FALSE,FALSE,0.599812815877879,1.40629897726896e-07,FALSE,TRUE,0.662652463749648,0.820147192811944,FALSE,FALSE
131,"A",0.861690652897684,0.0221354223996745,FALSE,TRUE,0.966451322756772,6.7335308440164e-09,FALSE,TRUE,0.642455586347013,0.157346576722857,FALSE,FALSE
132,"A",0.960230312810422,0.00015106386047405,FALSE,TRUE,0.707153634719563,0.00866449938257752,FALSE,TRUE,0.271993986906742,0.00384296095620629,FALSE,TRUE
133,"A",0.653535046267357,0.101774349754134,FALSE,FALSE,0.848905709768439,0.0114293022432439,FALSE,TRUE,0.103141885509799,0.087524649392627,FALSE,FALSE
134,"A",0.96879767554325,0.0609128586834125,FALSE,FALSE,0.647289138559192,0.000467405229824913,FALSE,TRUE,0.890720366586081,0.129417977291769,FALSE,FALSE
135,"A",0.251608211078417,0.000646844579650797,FALSE,TRUE,0.0921590964642517,2.84405476946858e-09,FALSE,TRUE,0.429168364967353,0.0173403836201064,FALSE,TRUE
136,"A",0.131293218775429,4.80592582963392e-07,FALSE,TRUE,0.0494925418065539,2.48512321832095e-12,TRUE,TRUE,0.433041646511692,0.0109376243435364,FALSE,TRUE
137,"A",0.0567802896681462,0.46067517941993,FALSE,FALSE,0.0866503607565559,0.00932538892266821,FALSE,TRUE,0.0184535928389965,0.822504512912204,TRUE,FALSE
138,"A",0.136084317589551,0.0466081233265739,FALSE,TRUE,0.741193464050232,0.0235071073154223,FALSE,TRUE,0.498243242206706,0.101579830271465,FALSE,FALSE
139,"A",0.809975175908191,0.0910441378311491,FALSE,FALSE,0.780308375453039,0.000119273993021141,FALSE,TRUE,0.4666526584828,0.28636844002716,FALSE,FALSE
140,"A",0.87713221358445,0.0892259373722561,FALSE,FALSE,0.183836584552757,7.53245557458815e-05,FALSE,TRUE,0.781581040286669,0.194538802697973,FALSE,FALSE
141,"A",0.525001344241254,0.00222122855493659,FALSE,TRUE,0.883659396988115,0.000277333325982121,FALSE,TRUE,0.279420814756723,0.0505155589394946,FALSE,FALSE
142,"A",0.93989555962852,0.0106936119524604,FALSE,TRUE,0.984610734808756,0.00162542130529353,FALSE,TRUE,0.867064214820273,0.0254482189179892,FALSE,TRUE
143,"A",0.551112946596787,0.000888532268198434,FALSE,TRUE,0.58273634675147,3.98523847255916e-08,FALSE,TRUE,0.320454097562238,0.00528857658037771,FALSE,TRUE
144,"A",0.864933567615245,0.00465929018576257,FALSE,TRUE,0.29925373738398,3.90359633506421e-10,FALSE,TRUE,0.844915605589843,0.0577100217612974,FALSE,FALSE
145,"A",0.374656342920231,0.0771671293215132,FALSE,FALSE,0.444583678780205,0.00214791529567249,FALSE,TRUE,0.227201201457072,0.602708450193391,FALSE,FALSE
146,"A",0.32271212471007,0.00201364301753595,FALSE,TRUE,0.281775766896143,0.000111634823323992,FALSE,TRUE,0.380768056845924,0.140855865611622,FALSE,FALSE
147,"A",0.340537528907746,0.00183703932635504,FALSE,TRUE,0.315394455430265,0.000636124510268288,FALSE,TRUE,0.462316482546608,0.0025314363527461,FALSE,TRUE
148,"A",0.608876685477176,0.833660175180174,FALSE,FALSE,0.658089176371393,3.41614778254229e-06,FALSE,TRUE,0.595167024693372,0.697331251814358,FALSE,FALSE
149,"A",0.865693741272808,0.000252659999957889,FALSE,TRUE,0.422426060064971,1.90920011211571e-05,FALSE,TRUE,0.87495088598349,0.000528701999668818,FALSE,TRUE
150,"A",0.0779188100091158,0.452761942189253,FALSE,FALSE,0.906558268996489,0.0173906694544907,FALSE,TRUE,0.196248715502779,0.874355448318144,FALSE,FALSE
151,"A",0.697315825062692,0.00185374366434993,FALSE,TRUE,0.17685057310571,9.8155408234657e-07,FALSE,TRUE,0.808185509814817,0.0203534039021574,FALSE,TRUE
152,"A",0.279013007592128,0.0386873636232418,FALSE,TRUE,0.620862995114,0.0499673025866648,FALSE,TRUE,0.963094236940344,0.0228149190115808,FALSE,TRUE
153,"A",0.90992615745768,0.000423472414321975,FALSE,TRUE,0.471365433953635,0.0189921099674676,FALSE,TRUE,0.638182965246134,0.027371649773028,FALSE,TRUE
154,"A",0.339292679369143,0.176580202275939,FALSE,FALSE,0.390462135971079,7.80655329429836e-05,FALSE,TRUE,0.221566259531116,0.633502386953256,FALSE,FALSE
155,"A",0.318979454485694,0.0297207801661253,FALSE,TRUE,0.526550071290981,2.4460177825314e-05,FALSE,TRUE,0.274358323701447,0.318402565455615,FALSE,FALSE
156,"A",0.405589925562161,0.0625463183246968,FALSE,FALSE,0.566909624658452,0.000555832642356813,FALSE,TRUE,0.721544439485761,0.0607882241098445,FALSE,FALSE
157,"A",0.326288326515111,0.032391356544865,FALSE,TRUE,0.169166061861226,2.54501712237953e-06,FALSE,TRUE,0.703375008111835,0.176873224829677,FALSE,FALSE
